title,budget,revenue,genre,belongs_to_franchise,production_company,cert,runtime,popularity,release_season,release_month,averageRating
X-Men Origins: Wolverine,150000000.0,373062864.0,Adventure,1,Walt Disney Studios,PG-13,107.0,1.456541,Spring,Apr,6.6
The Girlfriend Experience,1700000.0,1007962.0,Comedy,0,Other,R,77.0,6.115299,Winter,Jan,5.5
Star Trek,150000000.0,385680446.0,Other,1,ViacomCBS,PG-13,127.0,15.362632,Spring,May,7.9
Red Cliff Part II,80000000.0,121059225.0,Other,1,Other,R,136.0,7.309903,Winter,Jan,7.6
S. Darko,4000000.0,4100000.0,Thriller,1,Other,R,103.0,7.959965,Spring,Apr,3.6
Earth,15000000.0,109000000.0,Other,1,Walt Disney Studios,G,90.0,15.30326,Spring,Apr,8.0
Crossing Over,25000000.0,1037335.0,Crime,0,Other,R,113.0,6.036408,Winter,Feb,6.7
Angels & Demons,150000000.0,356613439.0,Thriller,1,Sony Pictures,PG-13,138.0,22.211558,Spring,May,6.7
Terminator Salvation,200000000.0,371353001.0,Action,1,Other,PG-13,115.0,16.507496,Spring,May,6.5
Night at the Museum: Battle of the Smithsonian,150000000.0,413106170.0,Adventure,1,Walt Disney Studios,PG,105.0,15.417181,Spring,May,6.0
The Brothers Bloom,20000000.0,5530764.0,Adventure,0,Other,PG-13,114.0,7.973126,Summer,Sep,6.8
The Soloist,60000000.0,31720158.0,Drama,0,Other,PG-13,109.0,11.328316,Spring,Apr,6.7
The Last House on the Left,15000000.0,32721635.0,Crime,1,Other,R,110.0,13.634766,Winter,Mar,6.5
Drag Me to Hell,30000000.0,90810892.0,Horror,0,NBCUniversal,PG-13,99.0,15.809588,Winter,Mar,6.5
Up,175000000.0,735099082.0,Animation,0,Walt Disney Studios,PG,96.0,19.330884,Spring,May,8.2
Fired Up!,20000000.0,18599102.0,Comedy,0,Sony Pictures,PG-13,90.0,6.312206,Winter,Feb,6.1
The Hangover,35000000.0,459270619.0,Comedy,1,WarnerMedia,R,100.0,23.947351,Spring,Jun,7.7
Antichrist,11000000.0,791867.0,Drama,0,Other,R,108.0,7.769607,Spring,May,6.6
Billu,5750000.0,10000000.0,Comedy,0,Other,R,137.0,1.355305,Winter,Feb,6.2
Special,1000000.0,7202.0,Drama,0,Other,R,81.0,2.003309,Winter,Jan,6.9
New in Town,8000000.0,29010817.0,Comedy,0,Other,PG,97.0,12.357072,Winter,Jan,5.6
Dead Snow,800000.0,1984662.0,Horror,1,Other,R,91.0,7.974726,Winter,Jan,6.3
Land of the Lost,100000000.0,68688831.0,Adventure,0,NBCUniversal,PG-13,102.0,7.642063,Spring,Jun,5.3
The Taking of Pelham 1 2 3,100000000.0,150166126.0,Thriller,0,Sony Pictures,R,106.0,15.09911,Spring,Jun,6.4
The Proposal,40000000.0,317375031.0,Comedy,0,Walt Disney Studios,PG-13,108.0,8.058337,Spring,Jun,6.7
Dillinger,1000000.0,2000000.0,Action,0,Other,R,107.0,8.005804,Summer,Jul,7.0
Year One,60000000.0,62357900.0,Comedy,0,Sony Pictures,PG-13,97.0,10.087637,Spring,Jun,4.9
The Hurt Locker,15000000.0,42000000.0,Drama,0,Other,R,131.0,9.403724,Fall,Oct,7.5
Transformers: Revenge of the Fallen,150000000.0,836297228.0,Other,1,Other,PG-13,150.0,4.351756,Spring,Jun,6.0
Whatever Works,15000000.0,35097815.0,Comedy,0,Sony Pictures,PG-13,92.0,8.930341,Spring,Jun,7.1
Public Enemies,80000000.0,214104620.0,Other,0,NBCUniversal,R,140.0,10.364794,Summer,Jul,7.0
Ice Age: Dawn of the Dinosaurs,90000000.0,886686817.0,Animation,1,Walt Disney Studios,PG,94.0,12.980624,Spring,Jun,6.9
Night Of The Living Dead 3D,3000000.0,1449945.0,Horror,1,Other,R,80.0,1.017103,Spring,May,3.0
My Sister's Keeper,30000000.0,95714875.0,Drama,0,Other,PG-13,109.0,6.793972,Spring,Jun,7.4
Hood of Horror,5000000.0,25900.0,Action,0,Other,R,84.0,2.06528,Spring,Jun,4.1
(500) Days of Summer,7500000.0,60722734.0,Comedy,0,Walt Disney Studios,PG-13,95.0,16.376657,Summer,Jul,7.7
The Inhabited Island,36500000.0,21834845.0,Action,1,Other,PG,115.0,2.047794,Fall,Dec,5.1
The Fast and the Furious,66000.0,250000.0,Action,0,Other,PG,73.0,1.114697,Winter,Feb,5.3
The Imaginarium of Doctor Parnassus,30000000.0,64352607.0,Adventure,0,Other,PG-13,123.0,6.859934,Fall,Oct,6.8
Cheri,23000000.0,9366227.0,Drama,0,Other,R,86.0,4.164362,Winter,Feb,6.2
Orphan,20000000.0,41596251.0,Horror,1,Other,R,123.0,8.730934,Summer,Jul,7.0
The Ugly Truth,38000000.0,205298907.0,Comedy,0,Sony Pictures,R,96.0,8.450799,Summer,Jul,6.4
The Collector,3400000.0,114000000.0,Horror,1,Other,R,88.0,6.727804,Summer,Jul,6.4
A Perfect Getaway,14000000.0,22852638.0,Thriller,0,Other,R,98.0,11.017008,Spring,Jun,6.5
Aliens in the Attic,45000000.0,57881056.0,Adventure,0,Walt Disney Studios,PG,86.0,11.618472,Summer,Jul,5.4
District 9,30000000.0,210819611.0,Other,0,Sony Pictures,R,112.0,11.589835,Summer,Aug,7.9
Julie & Julia,40000000.0,129540499.0,Romance,0,Sony Pictures,PG-13,123.0,8.142089,Summer,Aug,7.0
Obsessed,20000000.0,73830340.0,Drama,0,Sony Pictures,PG-13,108.0,7.175154,Spring,Apr,5.0
Race to Witch Mountain,50000000.0,106303988.0,Adventure,0,Walt Disney Studios,PG,98.0,8.176147,Winter,Mar,5.7
Hannah Montana: The Movie,35000000.0,155545279.0,Comedy,0,Other,G,102.0,6.332878,Spring,Apr,4.5
G.I. Joe: The Rise of Cobra,175000000.0,302469017.0,Adventure,1,ViacomCBS,PG-13,118.0,11.787058,Summer,Aug,5.8
12 Rounds,20000000.0,17280326.0,Action,1,Walt Disney Studios,PG-13,108.0,13.591485,Winter,Mar,5.6
"Silent Night, Deadly Night II",250000.0,154323.0,Comedy,1,Other,R,88.0,1.225871,Spring,Apr,3.8
The Time Traveler's Wife,39000000.0,101229792.0,Drama,0,WarnerMedia,PG-13,107.0,13.682598,Summer,Aug,7.1
Bandslam,20000000.0,5210988.0,Comedy,0,Other,PG,111.0,5.757056,Summer,Aug,6.3
"I Love You, Beth Cooper",18000000.0,15345201.0,Comedy,0,Walt Disney Studios,PG-13,102.0,9.434281,Summer,Jul,5.3
Paper Heart,1000000.0,1296971.0,Comedy,0,Other,PG-13,88.0,7.648005,Summer,Jul,6.0
G-Force,150000000.0,292817841.0,Fantasy,0,Other,PG,88.0,9.163791,Summer,Jul,5.1
Christopher Columbus: The Discovery,40000000.0,8251071.0,Action,0,Other,PG-13,120.0,5.996407,Summer,Aug,4.5
Tetro,15000000.0,113221.0,Drama,0,Other,R,127.0,2.90333,Spring,Jun,6.8
Bronson,230000.0,2260712.0,Drama,0,Other,R,92.0,9.521043,Fall,Oct,7.1
The Secret of Moonacre,12000000.0,7070330.0,Adventure,0,Other,PG,103.0,12.01334,Summer,Sep,6.1
Post Grad,15000000.0,6405245.0,Comedy,0,Walt Disney Studios,PG-13,89.0,9.747452,Summer,Aug,5.3
My Life in Ruins,17000000.0,20455276.0,Comedy,0,Other,PG-13,95.0,7.19669,Winter,Feb,5.9
Halloween II,15000000.0,39421467.0,Horror,1,Other,R,105.0,7.490807,Summer,Aug,4.8
Five Graves to Cairo,855000.0,1200000.0,Thriller,0,ViacomCBS,R,96.0,1.121417,Spring,May,7.3
Videocracy,700000.0,1179676.0,Other,0,Other,R,85.0,0.712844,Summer,Sep,6.5
The Secret in Their Eyes,2000000.0,33965843.0,Crime,0,Other,R,129.0,11.251632,Summer,Aug,8.2
9,30000000.0,48428063.0,Action,0,NBCUniversal,PG-13,79.0,18.502877,Summer,Aug,7.1
Pandorum,33000000.0,20645327.0,Action,0,Other,R,108.0,10.391425,Summer,Sep,6.7
The Men Who Stare at Goats,24000000.0,68729358.0,Comedy,0,Other,R,93.0,6.253084,Fall,Oct,6.2
Jennifer's Body,16000000.0,31556061.0,Comedy,0,Walt Disney Studios,R,100.0,13.483131,Summer,Sep,5.2
The Informant!,22000000.0,35424826.0,Drama,0,WarnerMedia,R,108.0,11.698089,Summer,Sep,6.4
Extract,8000000.0,10848783.0,Comedy,0,Other,R,92.0,11.23915,Summer,Sep,6.1
The Final Destination,40000000.0,186167139.0,Horror,1,WarnerMedia,R,82.0,8.805723,Summer,Aug,5.2
Gamer,50000000.0,40828540.0,Action,0,Other,R,95.0,9.730681,Summer,Sep,5.8
Cloudy with a Chance of Meatballs,100000000.0,242988466.0,Animation,1,Sony Pictures,PG,90.0,11.665693,Summer,Sep,6.9
Attack of the 50 Foot Woman,88000.0,480000.0,Horror,0,Other,R,65.0,3.559789,Spring,May,5.1
Battle for Terra,4000000.0,6101046.0,Action,0,Other,PG,85.0,6.737142,Summer,Sep,6.5
Love Happens,18000000.0,36133014.0,Drama,0,NBCUniversal,PG-13,109.0,10.279603,Summer,Sep,5.7
Bright Star,8500000.0,4440055.0,Drama,0,Other,PG,119.0,14.337355,Fall,Nov,6.9
Paranormal Activity,15000.0,193355800.0,Horror,1,Other,R,86.0,12.706424,Summer,Sep,6.3
World's Greatest Dad,10000000.0,295750.0,Comedy,0,Other,R,99.0,5.431657,Summer,Aug,6.9
Capitalism: A Love Story,20000000.0,17436509.0,Other,0,Other,R,120.0,6.032166,Summer,Sep,7.4
Wanted,75.0,134.0,Action,0,Other,R,129.0,4.450762,Summer,Sep,6.6
A Serious Man,7000000.0,31430334.0,Comedy,0,NBCUniversal,R,105.0,7.971424,Fall,Oct,7.0
City Island,6000000.0,6670712.0,Drama,0,Other,PG-13,104.0,7.016044,Winter,Mar,7.4
Whip It,15000000.0,16633035.0,Drama,0,Walt Disney Studios,PG-13,111.0,14.511442,Summer,Sep,6.9
The Invention of Lying,18500000.0,31912793.0,Comedy,0,WarnerMedia,PG-13,100.0,7.087161,Summer,Sep,6.4
Surrogates,80000000.0,122444772.0,Action,0,Walt Disney Studios,PG-13,89.0,16.211937,Summer,Sep,6.3
Zombieland,23600000.0,102391382.0,Comedy,1,Sony Pictures,R,88.0,11.063029,Fall,Oct,7.6
Assassination of a High School President,11500000.0,69564.0,Comedy,0,Other,R,93.0,6.67905,Winter,Jan,6.2
Sorority Row,12500000.0,27206120.0,Horror,0,Other,R,101.0,5.010852,Summer,Sep,5.1
Whiteout,40000000.0,12206028.0,Action,0,WarnerMedia,R,101.0,7.759722,Summer,Sep,5.5
An Education,7500000.0,26096852.0,Drama,0,Other,PG-13,100.0,8.593196,Fall,Oct,7.3
Capone,970000.0,2000000.0,Crime,0,Other,R,101.0,3.669545,Spring,Apr,5.7
Couples Retreat,70000000.0,171844840.0,Comedy,0,NBCUniversal,PG-13,113.0,15.152577,Summer,Sep,5.5
All About Steve,15000000.0,40105542.0,Comedy,0,Walt Disney Studios,PG-13,99.0,9.288013,Summer,Sep,4.8
Jab We Met,2300000.0,4600000.0,Drama,0,Other,R,145.0,3.959411,Fall,Oct,7.9
Where the Wild Things Are,100000000.0,100086793.0,Other,0,WarnerMedia,PG,101.0,12.36223,Fall,Oct,6.7
Shorts,40000000.0,28972508.0,Comedy,0,WarnerMedia,PG,89.0,4.021983,Summer,Aug,4.7
"New York, I Love You",14700000.0,8049666.0,Comedy,1,Other,R,103.0,13.825651,Summer,Sep,6.2
Law Abiding Citizen,53000000.0,126690726.0,Drama,0,Other,R,109.0,16.639047,Fall,Oct,7.4
Amelia,40000000.0,19258519.0,Adventure,0,Walt Disney Studios,PG,111.0,5.308718,Fall,Oct,5.8
Mary and Max,590235.0,1725381.0,Animation,0,Other,R,92.0,8.888393,Winter,Feb,8.1
Up in the Air,25000000.0,163670000.0,Drama,0,ViacomCBS,R,109.0,8.338562,Summer,Sep,7.4
Saw VI,11000000.0,68233629.0,Horror,1,Other,R,90.0,17.360894,Fall,Oct,6.0
Cirque du Freak: The Vampire's Assistant,40000000.0,28169671.0,Adventure,0,NBCUniversal,PG-13,109.0,10.829432,Fall,Oct,5.8
The Boondock Saints II: All Saints Day,8000000.0,10629321.0,Action,1,Other,R,118.0,8.051448,Fall,Nov,6.3
Black Dynamite,2900000.0,296557.0,Action,0,Sony Pictures,R,90.0,10.92143,Fall,Oct,7.4
Big Fan,250000.0,232732.0,Comedy,0,Other,R,91.0,5.130276,Winter,Jan,6.7
Welcome to Dongmakgol,8.0,33579813.0,Other,0,Other,R,133.0,4.222195,Summer,Aug,7.7
Astro Boy,65000000.0,44091067.0,Animation,0,Other,PG,94.0,13.293466,Fall,Oct,6.3
Fantastic Mr. Fox,40000000.0,46471023.0,Adventure,0,Walt Disney Studios,PG,87.0,8.695893,Fall,Oct,7.9
Top Dog,6000000.0,5093707.0,Action,0,Other,PG-13,86.0,1.557791,Spring,Apr,4.3
The Pebble and the Penguin,28000000.0,3983912.0,Animation,0,Other,G,74.0,2.304986,Spring,Apr,5.7
A Christmas Carol,200000000.0,325233863.0,Animation,0,Walt Disney Studios,PG,96.0,12.869273,Fall,Nov,6.8
Goemon,9000000.0,16000000.0,Action,0,Other,R,128.0,5.074153,Winter,Mar,6.7
The Box,30000000.0,33333531.0,Thriller,0,WarnerMedia,PG-13,115.0,10.424946,Summer,Sep,5.6
Sunday,450.0,288.0,Drama,0,Other,R,91.0,0.29962,Summer,Aug,6.8
The Fourth Kind,10000000.0,42333295.0,Other,0,NBCUniversal,PG-13,98.0,13.751992,Fall,Nov,5.9
Precious,10000000.0,47536959.0,Drama,0,Other,R,110.0,8.293548,Fall,Nov,7.3
The Bad Lieutenant: Port of Call - New Orleans,25000000.0,10589102.0,Drama,0,Other,R,122.0,8.405395,Summer,Sep,6.6
The Twilight Saga: New Moon,50000000.0,709827462.0,Adventure,1,Other,PG-13,130.0,30.121292,Winter,Mar,4.7
The Messenger,6500000.0,1521261.0,Drama,0,Other,R,113.0,5.499937,Fall,Nov,7.1
Ninja Assassin,40000000.0,60462347.0,Action,0,WarnerMedia,R,99.0,9.163897,Summer,Sep,6.3
"Police, Adjective",1089360.0,48298.0,Drama,0,Other,R,115.0,0.663231,Spring,May,7.0
Cell 211,5700000.0,19300483.0,Action,0,Other,PG,110.0,8.075698,Fall,Nov,7.6
Brothers,26000000.0,43318349.0,Drama,0,Other,R,104.0,9.108917,Winter,Jan,7.1
Sleep Dealer,2500000.0,107559.0,Drama,0,Other,PG-13,90.0,3.750365,Fall,Dec,6.0
The Blind Side,29000000.0,309208309.0,Drama,0,Other,PG-13,129.0,12.753109,Fall,Nov,7.6
Old Dogs,35000000.0,92219310.0,Comedy,0,Walt Disney Studios,PG,88.0,9.52295,Fall,Nov,5.4
Planet 51,70000000.0,104945765.0,Other,0,Sony Pictures,PG,91.0,10.44244,Fall,Nov,6.0
Me and Orson Welles,25000000.0,2336172.0,Comedy,0,Other,PG-13,114.0,3.600917,Fall,Nov,6.7
Morphine,3600000.0,766075.0,Other,0,Other,R,110.0,0.652747,Fall,Nov,7.2
The Lovely Bones,65000000.0,93525586.0,Fantasy,0,Other,PG-13,136.0,12.738789,Fall,Dec,6.7
Invictus,60000000.0,122233971.0,Drama,0,WarnerMedia,PG-13,134.0,9.109838,Fall,Dec,7.3
The Princess and the Frog,105000000.0,267045765.0,Romance,1,Walt Disney Studios,G,97.0,16.616517,Fall,Dec,7.1
Armored,20000000.0,22942221.0,Action,0,Sony Pictures,PG-13,88.0,9.951662,Fall,Dec,5.7
Invaders from Mars,12000000.0,4884663.0,Other,0,Other,PG,100.0,3.580884,Winter,Jan,5.6
Did You Hear About the Morgans?,58000000.0,85280250.0,Comedy,0,Sony Pictures,PG-13,103.0,7.323405,Fall,Dec,4.9
Nasty Old People,15000.0,5300.0,Drama,0,Other,PG,84.0,0.993784,Fall,Oct,6.7
Nine,80000000.0,53825515.0,Drama,0,Other,PG-13,112.0,5.658857,Fall,Dec,5.8
It's Complicated,85000000.0,219103655.0,Comedy,0,NBCUniversal,R,121.0,9.083133,Fall,Dec,6.5
Sherlock Holmes,90000000.0,524028679.0,Action,1,WarnerMedia,PG-13,128.0,15.68604,Fall,Dec,7.6
Crazy Heart,7000000.0,39462438.0,Drama,0,Walt Disney Studios,R,112.0,9.347931,Fall,Dec,7.2
Alvin and the Chipmunks: The Squeakquel,75000000.0,443140005.0,Comedy,1,Walt Disney Studios,PG,88.0,9.909961,Fall,Dec,4.5
Beyond a Reasonable Doubt,25000000.0,4388563.0,Crime,0,Other,PG-13,105.0,5.1991,Winter,Feb,5.9
Trapeze,4000000.0,14400000.0,Drama,0,Other,R,105.0,1.801071,Spring,May,6.9
Pontypool,1500000.0,32000.0,Horror,0,Other,R,93.0,6.407207,Winter,Mar,6.6
The Matriarch,1400000.0,435000.0,Comedy,0,Other,R,90.0,0.271386,Summer,Sep,5.6
Daybreakers,20000000.0,51416464.0,Fantasy,0,Other,R,98.0,10.038613,Winter,Jan,6.4
Hachi: A Dog's Tale,16000000.0,47801389.0,Drama,0,Other,G,93.0,8.621359,Spring,Jun,8.1
Leap Year,19000000.0,29922472.0,Romance,0,NBCUniversal,PG,100.0,7.432311,Winter,Jan,6.5
The Book of Eli,80000000.0,157107755.0,Action,0,Other,R,118.0,14.39853,Winter,Jan,6.9
The Girl Who Kicked the Hornet's Nest,4000000.0,43498108.0,Action,1,Other,R,147.0,8.405013,Fall,Nov,7.3
Horsemen,20000000.0,1017401.0,Crime,0,Other,R,90.0,7.455953,Winter,Feb,5.6
Soul Kitchen,5000000.0,17872796.0,Drama,0,Other,R,99.0,4.79386,Summer,Sep,7.3
The House on Sorority Row,425000.0,10604986.0,Horror,0,Other,R,91.0,1.918891,Winter,Jan,6.0
The Other Man,15000000.0,1143856.0,Drama,0,Other,R,90.0,4.674662,Fall,Dec,5.4
Asterix at the Olympic Games,97250400.0,132900000.0,Fantasy,1,Other,R,116.0,9.671944,Winter,Jan,5.2
Legion,26000000.0,67918658.0,Horror,0,Sony Pictures,R,100.0,13.795875,Winter,Jan,5.3
Beautiful,1500000.0,56000.0,Drama,0,Other,R,97.0,2.713961,Spring,Apr,5.3
Four Eyed Monsters,250000.0,245000.0,Comedy,0,Other,R,71.0,0.634211,Winter,Jan,6.2
Extraordinary Measures,31000000.0,15134293.0,Drama,0,ViacomCBS,PG,105.0,6.523155,Winter,Jan,6.4
The Red Baron,18000000.0,40239.0,Action,0,Other,PG-13,120.0,4.918419,Winter,Mar,6.4
Edge of Darkness,80000000.0,74901339.0,Crime,0,WarnerMedia,R,117.0,9.554067,Winter,Jan,6.6
I Love You Phillip Morris,13000000.0,10652035.0,Comedy,0,Other,R,98.0,5.773752,Winter,Jan,6.6
Fish Tank,3000000.0,2357852.0,Drama,0,Other,R,123.0,6.070216,Spring,May,7.3
The Wounds,10000.0,150000.0,Other,0,Other,PG-13,103.0,0.732884,Spring,May,8.1
Valentine's Day,52000000.0,216485654.0,Comedy,0,WarnerMedia,PG-13,125.0,7.466721,Winter,Feb,5.7
Shutter Island,80000000.0,294804195.0,Drama,0,ViacomCBS,R,138.0,15.813629,Winter,Feb,8.2
Ondine,12000000.0,1644755.0,Drama,0,Other,PG-13,111.0,4.757269,Summer,Sep,6.8
Percy Jackson & the Olympians: The Lightning Thief,95000000.0,226497209.0,Adventure,1,Walt Disney Studios,PG,118.0,9.785895,Winter,Feb,5.9
Cop Out,30000000.0,55583804.0,Action,0,WarnerMedia,R,107.0,14.313079,Winter,Feb,5.6
The Ghost Writer,45000000.0,60222298.0,Thriller,0,Other,PG-13,128.0,6.76482,Winter,Feb,7.2
The Spy Next Door,28000000.0,45236543.0,Action,0,Other,PG,94.0,6.663422,Winter,Jan,5.5
I Hope They Serve Beer in Hell,7000000.0,1429299.0,Comedy,0,Other,R,106.0,3.208138,Summer,Sep,5.3
Agora,70000000.0,39041505.0,Adventure,0,Other,R,127.0,8.029671,Spring,May,7.2
Singh Is Kinng,14000000.0,25000000.0,Action,0,Other,R,135.0,1.369086,Winter,Jan,5.7
District 13: Ultimatum,15000000.0,8786375.0,Action,1,Other,R,101.0,9.133996,Winter,Feb,6.5
The Crazies,20000000.0,54956140.0,Other,0,Other,R,101.0,10.914556,Winter,Feb,6.5
Dear John,25000000.0,114977104.0,Drama,0,Sony Pictures,PG-13,115.0,8.371479,Winter,Feb,6.3
Tooth Fairy,48000000.0,112462508.0,Comedy,1,Walt Disney Studios,PG,101.0,6.74468,Winter,Jan,5.0
[REC]²,5600000.0,18469680.0,Thriller,1,Other,R,85.0,8.853168,Summer,Sep,6.5
My Name Is Khan,12000000.0,42345360.0,Drama,0,Other,PG-13,145.0,11.264586,Winter,Feb,8.0
Green Zone,100000000.0,94882889.0,Other,0,NBCUniversal,R,115.0,11.174041,Winter,Mar,6.8
From Paris with Love,52000000.0,52826594.0,Action,0,Other,R,92.0,6.885593,Winter,Feb,6.5
Brooklyn's Finest,17000000.0,29536299.0,Crime,0,Other,R,133.0,12.50422,Winter,Jan,6.7
She's Out of My League,20000000.0,49779728.0,Comedy,0,Other,R,104.0,8.101247,Winter,Mar,6.4
Harry Brown,7300000.0,10329747.0,Thriller,0,Other,R,103.0,7.478206,Fall,Nov,7.2
Remember Me,16000000.0,56032889.0,Drama,0,Other,PG-13,113.0,8.307719,Winter,Mar,7.1
Our Family Wedding,14000000.0,21409028.0,Comedy,0,Walt Disney Studios,PG-13,103.0,8.204894,Winter,Mar,5.0
The Bounty Hunter,40000000.0,136000000.0,Action,0,Sony Pictures,PG-13,110.0,6.715263,Winter,Mar,5.6
Leaves of Grass,9000000.0,985117.0,Comedy,0,Other,R,104.0,9.954095,Summer,Sep,6.4
Women in Trouble,3000000.0,18097.0,Comedy,1,Other,R,92.0,7.052376,Fall,Nov,5.7
The Card Player,2600000.0,1479042.0,Horror,0,Other,R,103.0,3.501564,Winter,Jan,4.9
The Egyptian,5000000.0,15000000.0,Other,0,Walt Disney Studios,PG,139.0,10.374608,Summer,Aug,6.5
Repo Men,32000000.0,18409891.0,Action,0,NBCUniversal,R,111.0,7.502967,Winter,Mar,6.3
Case 39,27000000.0,29000000.0,Horror,0,ViacomCBS,R,109.0,9.644085,Summer,Aug,6.2
Hot Tub Time Machine,36000000.0,64572262.0,Other,1,Other,R,101.0,11.967652,Winter,Mar,6.4
Chloe,15000000.0,8459458.0,Drama,0,Other,R,96.0,10.445867,Winter,Mar,6.3
Mother,5000000.0,17112713.0,Crime,0,Other,R,128.0,5.030112,Spring,May,7.8
How to Train Your Dragon,165000000.0,494878759.0,Fantasy,1,NBCUniversal,PG,98.0,14.416681,Winter,Mar,8.1
Universal Soldier: Regeneration,14000000.0,875386.0,Adventure,1,Other,R,97.0,8.226,Fall,Oct,5.2
Micmacs,33000000.0,14000000.0,Action,0,Other,R,100.0,5.278672,Fall,Oct,7.2
Clash of the Titans,125000000.0,232713139.0,Adventure,1,WarnerMedia,PG-13,106.0,11.972347,Spring,Apr,5.8
Defendor,3500000.0,44462.0,Drama,0,Other,R,101.0,5.600277,Summer,Sep,6.8
Kick-Ass,28000000.0,96188903.0,Action,1,Other,R,117.0,17.26045,Winter,Mar,7.6
Date Night,55000000.0,152263880.0,Comedy,0,Walt Disney Studios,PG-13,97.0,8.443736,Spring,Apr,6.3
After.Life,4500000.0,3606395.0,Drama,0,Other,R,104.0,9.063797,Spring,Apr,5.9
The Runaways,10000000.0,2995811.0,Drama,0,Other,R,106.0,19.42051,Winter,Mar,6.5
Razorback,5500000.0,801000.0,Horror,0,Other,R,95.0,1.822979,Spring,Apr,6.0
Death at a Funeral,21000000.0,49050886.0,Comedy,0,Sony Pictures,R,92.0,10.863441,Spring,Apr,5.7
Valhalla Rising,5641880.0,30638.0,Adventure,0,Other,R,93.0,8.651468,Summer,Sep,6.1
Diary of a Wimpy Kid,15000000.0,75700498.0,Comedy,1,Other,PG,92.0,12.139919,Winter,Mar,6.2
City of Life and Death,12000000.0,10652498.0,Drama,0,Other,R,132.0,7.216103,Spring,Apr,7.7
The Losers,25000000.0,23580000.0,Action,0,WarnerMedia,PG-13,97.0,12.798367,Spring,Apr,6.3
Solomon Kane,45000000.0,7810000.0,Adventure,0,Other,R,104.0,9.667535,Summer,Sep,6.1
Iron Man 2,200000000.0,623933331.0,Adventure,1,ViacomCBS,PG-13,124.0,19.083344,Spring,Apr,7.0
Marmaduke,50000000.0,83761844.0,Other,0,Walt Disney Studios,PG,87.0,12.285545,Spring,Jun,4.3
MacGruber,10000000.0,6110000.0,Action,0,Other,R,90.0,11.107782,Spring,May,5.6
Ca$h,7000000.0,46488.0,Crime,0,Other,R,108.0,9.107829,Winter,Jan,6.0
A Nightmare on Elm Street,35000000.0,115664037.0,Horror,0,WarnerMedia,R,95.0,10.40191,Spring,Apr,5.2
Four Lions,967686.0,4270000.0,Comedy,0,Other,R,101.0,11.934045,Spring,May,7.3
Furry Vengeance,35000000.0,39340177.0,Comedy,0,Other,PG,92.0,10.794556,Spring,Apr,3.8
The Disappearance of Alice Creed,800000.0,867714.0,Crime,0,Other,R,100.0,7.271526,Summer,Sep,6.7
Robin Hood,200000000.0,310669540.0,Action,0,NBCUniversal,PG-13,140.0,10.56812,Spring,May,6.6
Blue Valentine,3500000.0,16566240.0,Drama,0,Other,R,112.0,11.107914,Fall,Dec,7.4
Killers,75000000.0,98159963.0,Action,0,Other,PG-13,100.0,6.540621,Spring,Jun,5.5
Buried,1987650.0,19152480.0,Drama,0,Other,R,94.0,7.389437,Summer,Sep,7.0
Prince of Persia: The Sands of Time,150000000.0,335154643.0,Adventure,0,Walt Disney Studios,PG-13,116.0,18.459955,Spring,May,6.6
Sex and the City 2,100000000.0,288347692.0,Comedy,1,WarnerMedia,R,146.0,7.255991,Spring,May,4.5
Get Him to the Greek,40000000.0,90029656.0,Comedy,0,NBCUniversal,R,109.0,7.33335,Spring,Jun,6.4
The Back-Up Plan,35000000.0,77477008.0,Comedy,0,ViacomCBS,PG-13,106.0,6.629999,Spring,Apr,5.4
How About You...,9000000.0,706000.0,Comedy,0,Other,R,100.0,1.139949,Fall,Nov,6.8
Jonah Hex,47000000.0,10539000.0,Action,0,WarnerMedia,PG-13,80.0,9.482806,Spring,Jun,4.7
The A-Team,110000000.0,177238796.0,Thriller,0,Walt Disney Studios,PG-13,117.0,16.747793,Spring,Jun,6.7
Winter's Bone,2000000.0,13831503.0,Drama,0,Other,R,100.0,7.27941,Spring,Jun,7.1
Shrek Forever After,165000000.0,752600867.0,Comedy,1,NBCUniversal,PG,93.0,11.803808,Spring,May,6.3
The Twilight Saga: Eclipse,68000000.0,698491347.0,Adventure,1,Other,PG-13,124.0,34.047399,Spring,Jun,5.0
Solitary Man,15000000.0,5024782.0,Comedy,0,Other,R,90.0,5.829644,Summer,Sep,6.3
The Last Airbender,150000000.0,318502923.0,Action,0,ViacomCBS,PG,103.0,9.544657,Spring,Jun,4.0
Predators,40000000.0,126248813.0,Action,1,Walt Disney Studios,R,107.0,9.034929,Summer,Jul,6.4
Despicable Me,69000000.0,543513985.0,Animation,1,NBCUniversal,PG,95.0,22.274502,Summer,Jul,7.6
Inception,160000000.0,825532764.0,Action,0,WarnerMedia,PG-13,148.0,29.108149,Summer,Jul,8.8
Grown Ups,80000000.0,271430189.0,Comedy,1,Sony Pictures,PG-13,102.0,23.981251,Spring,Jun,5.9
The Sorcerer's Apprentice,150000000.0,215283742.0,Fantasy,0,Walt Disney Studios,PG,109.0,12.533525,Summer,Jul,6.1
Knight and Day,117000000.0,261930431.0,Action,0,Walt Disney Studios,PG-13,109.0,12.758942,Spring,Jun,6.3
The Karate Kid,40000000.0,357852395.0,Action,0,Sony Pictures,PG,140.0,11.690781,Spring,Jun,6.2
