imdb_id,id,title,original_language,genre,belongs_to_franchise,production_company,release_date,runtime,popularity,is_Adult,numVotes,averageRating
tt0043048,39284,To Joy,sv,Drama,0,Svensk Filmindustri (SF),1950-02-20,98.0,0.515892,0,2557.0,7.2
tt1397502,44988,Grown Up Movie Star,en,Drama,0,Pope Productions,2009-10-20,95.0,0.677394,0,359.0,6.2
tt1437366,51423,Beyond,sv,Drama,0,Kamoli Films,2010-12-10,99.0,0.702712,0,3765.0,7.0
tt1194612,54527,Into Eternity,en,Documentary,0,Atmo Media Network,2010-11-12,75.0,1.227597,0,2859.0,7.4
tt0094939,23521,Daffy Duck's Quackbusters,en,Fantasy,0,Warner Bros. Animation,1988-09-24,72.0,0.870327,0,2164.0,7.2
tt1179947,46105,American: The Bill Hicks Story,en,Comedy,0,American the Movie,2010-04-10,102.0,1.550254,0,4774.0,7.8
tt1334512,49012,Arthur,en,Comedy,0,Warner Bros.,2011-04-08,110.0,9.698075,0,50774.0,5.7
tt1262416,41446,Scream 4,en,Horror,1,Dimension Films,2011-04-11,111.0,10.000721,0,128907.0,6.1
tt1436562,46195,Rio,en,Animation,1,Twentieth Century Fox Animation,2011-04-03,96.0,10.403228,0,208438.0,6.9
tt1599975,57695,The Princess of Montpensier,fr,Action,0,Paradis Films,2010-11-03,139.0,2.156145,0,3752.0,6.5
tt0057999,101226,Dear Heart,en,Comedy,0,Out of Towners Productions,1964-12-02,114.0,0.338929,0,1341.0,7.2
tt0042757,126596,The Mudlark,en,Drama,0,Twentieth Century-Fox Productions,1950-11-28,94.0,0.942526,0,776.0,7.0
tt0057328,49876,The Mouse on the Moon,en,Comedy,1,Walter Shenson Films,1963-05-07,82.0,2.421473,0,1484.0,6.5
tt0044687,178587,The Happy Time,en,Comedy,0,Stanley Kramer Productions,1952-10-30,94.0,0.109127,0,461.0,6.9
tt0027686,57698,Gold Diggers of 1937,en,Comedy,0,Warner Bros.,1936-12-28,101.0,0.393288,0,932.0,6.5
tt0051667,3081,The Goddess,en,Drama,0,Columbia Pictures,1958-06-24,104.0,0.132149,0,762.0,6.7
tt1527186,62215,Melancholia,da,Drama,0,Zentropa Entertainments,2011-05-26,136.0,8.124767,0,169988.0,7.2
tt0840322,31451,Forever Strong,en,Drama,0,Go Films,2008-09-26,112.0,7.998711,0,10232.0,7.2
tt0800369,10195,Thor,en,Adventure,1,Paramount Pictures,2011-04-21,115.0,29.158489,0,757299.0,7.0
tt0036038,40719,War of the Wildcats,en,Western,0,Republic Pictures (I),1943-12-06,102.0,3.389994,0,994.0,6.5
tt0041530,43435,Jolson Sings Again,en,Drama,0,Sidney Buchman Enterprises,1949-08-17,96.0,0.369118,0,590.0,6.7
tt1200273,59928,Spooner,en,Comedy,0,Super Crispy Entertainment,2009-01-18,83.0,1.118926,0,549.0,5.8
tt0480239,56780,Atlas Shrugged Part I,en,Drama,1,Atlas Productions,2011-04-14,97.0,3.4949,0,13186.0,5.6
tt0031173,99920,Confessions of a Nazi Spy,en,Drama,0,Warner Bros.,1939-05-06,104.0,0.90327,0,1464.0,6.8
tt0052950,76714,The Journey,en,Drama,0,Alby Pictures,1959-02-19,126.0,2.035099,0,1468.0,6.9
tt0047377,31555,Pushover,en,Drama,0,Columbia Pictures,1954-08-06,88.0,1.076524,0,2689.0,7.1
tt0079843,77166,Saint Jack,en,Drama,0,Copa del Oro,1979-12-05,112.0,0.016204,0,1864.0,7.0
tt0109273,72596,Movie Days,is,Drama,0,Icelandic Film,1994-06-30,82.0,0.141973,0,325.0,6.4
tt0101526,26880,Children of Nature,en,Romance,0,Icelandic Film,1991-08-01,82.0,0.397179,0,1393.0,7.3
tt0814331,18826,Spring Breakdown,en,Comedy,0,Code Entertainment,2009-05-22,84.0,2.355305,0,4463.0,4.8
tt1529235,48415,Welcome to the South,it,Comedy,1,Medusa Film,2010-10-01,102.0,6.700081,0,8503.0,6.5
tt1334102,50671,The Resident,en,Thriller,0,Exclusive Media Group,2011-02-10,91.0,5.47578,0,26605.0,5.3
tt1606180,57118,That's What I Am,en,Comedy,0,World Wrestling Entertainment (WWE),2011-04-01,101.0,7.839933,0,10332.0,7.0
tt0021750,29745,City Streets,en,Romance,0,Paramount Pictures,1931-04-18,83.0,1.207013,0,1421.0,7.0
tt0450470,12221,Two Drifters,pt,Drama,0,Rosa Filmes,2005-05-18,101.0,1.636544,0,1166.0,5.8
tt1498887,44159,Women Without Men,fa,Drama,0,Essential Filmproduktion GmbH,2009-09-11,100.0,1.530601,0,2399.0,6.3
tt1229381,47904,Outside the Law,fr,Action,0,Tessalit Productions,2010-09-21,137.0,1.170864,0,3694.0,6.6
tt1366981,34420,Wrong Rosary,tr,Drama,0,Hokus Fokus,2009-10-09,90.0,0.479697,0,2547.0,7.0
tt0052713,27045,The Crimson Kimono,en,Romance,0,Columbia Pictures,1959-10-01,82.0,1.346122,0,2454.0,6.9
tt0985636,25638,Laaga Chunari Mein Daag - Journey of A Woman,hi,Drama,0,Apocalypse Filmworks Productions,2007-10-12,137.0,0.618282,0,2321.0,5.3
tt0092794,53741,Crazy Love,en,Comedy,0,Centre du Cinéma et de l'Audiovisuel de la Fédération Wallonie-Bruxelles,1987-10-01,90.0,0.288203,0,1079.0,6.9
tt0402743,10011,Abominable,en,Horror,0,Red Circle Productions,2006-04-10,94.0,1.462272,0,4201.0,5.1
tt0252335,140101,Love Torn in a Dream,fr,Drama,0,Gemini Films,2000-08-28,123.0,0.663575,0,304.0,7.1
tt0059159,72026,Pleasures of the Flesh,ja,Drama,0,Sozosha,1965-08-29,104.0,1.029596,0,1458.0,7.0
tt0062042,77124,Sing a Song of Sex,ja,Comedy,0,Sozosha,1967-02-23,103.0,0.775235,0,681.0,6.7
tt0372782,61952,A Good Lawyer's Wife,ko,Drama,0,Myung Film Company Ltd.,2003-08-15,106.0,1.076806,0,1406.0,6.3
tt0064994,12078,Larks on a String,cs,Drama,0,Filmové studio Barrandov,1990-01-01,94.0,0.000431,0,1726.0,7.4
tt1343755,9511,Rabbit Without Ears 2,de,Comedy,1,Barefoot Films,2009-11-24,124.0,6.065049,0,7767.0,5.6
tt1157720,21508,Stranded: I've Come from a Plane That Crashed on the Mountains,es,Documentary,0,ARTE,2007-11-23,113.0,0.283513,0,1214.0,8.1
tt0080910,76816,The Age of the Earth,pt,Drama,0,C.P.C. Cinematografica,1980-11-17,148.0,0.63143,0,489.0,6.8
tt1020972,51520,Blind Mountain,zh,Drama,0,Kun Peng Xing Yun Cultural Development,2007-05-19,95.0,0.772501,0,1692.0,7.5
tt0461892,141241,15,ro,Action,0,Cine TV Film,2005-10-21,95.0,0.03856,0,694.0,5.7
tt1225296,8904,Service,tl,Drama,0,Centerstage Productions,2008-06-24,90.0,0.744425,0,1345.0,6.2
tt1149583,18187,Flow: For Love of Water,en,Documentary,0,Steven Starr Productions,2008-09-12,84.0,0.365032,0,1113.0,7.6
tt0062009,48515,Japanese Summer: Double Suicide,ja,Crime,0,Sozosha,1967-09-02,98.0,0.484749,0,664.0,6.8
tt0023261,87673,No Blood Relation,ja,Drama,0,Shochiku Kamata,1932-12-16,94.0,0.216055,0,321.0,6.8
tt0803047,4880,Nichts als Gespenster,de,Comedy,0,ARTE,2006-11-29,119.0,0.333738,0,407.0,6.3
tt1587854,239553,Ito: Diary of an Urban Priest,en,Documentary,0,AVEK,2010-11-12,117.0,0.006265,0,63.0,6.9
tt0064429,60315,High School,en,Documentary,0,Osti Productions,1968-05-01,75.0,0.312707,0,1780.0,7.6
tt1034419,43817,White Lightnin',en,Drama,0,Film and Music Entertainment (F&ME),2009-01-19,92.0,2.072948,0,1645.0,7.1
tt1502396,48414,Alamar,en,Documentary,0,Mantarraya Producciones,2009-12-16,73.0,1.027124,0,2379.0,7.3
tt1176686,12588,My Friend from Faro,de,Drama,0,Westdeutscher Rundfunk (WDR),2008-01-16,87.0,1.107327,0,423.0,6.5
tt1409004,51736,Bloomington,en,Drama,0,Frontier Studios,2010-06-23,83.0,2.312106,0,4887.0,5.9
tt1067583,55787,Water for Elephants,en,Drama,0,Fox 2000 Pictures,2011-03-15,120.0,7.649466,0,111859.0,6.9
tt1213921,125874,Love & Savagery,en,Romance,0,Morag Loves Company,2009-08-06,95.0,0.53548,0,287.0,6.5
tt0038262,43498,Yolanda and the Thief,en,Fantasy,0,Metro-Goldwyn-Mayer (MGM),1945-11-20,108.0,0.120028,0,897.0,6.0
tt0068458,3581,Death Line,en,Horror,0,Harbor Ventures,1972-01-01,87.0,1.819461,0,3970.0,6.0
tt1060255,33134,The Horseman,en,Thriller,0,Kastle Films,2008-08-03,96.0,7.900269,0,4796.0,6.5
tt1853563,61488,Foo Fighters: Back and Forth,en,Music,0,Allentown Productions,2011-04-05,150.0,0.991492,0,6003.0,8.3
tt1825163,61933,The Light Bulb Conspiracy,ca,Documentary,0,ARTE,2010-11-30,75.0,1.362069,0,2128.0,8.1
tt1646974,50848,The Names of Love,fr,Drama,0,Delante Films,2010-11-24,100.0,4.786783,0,7487.0,7.2
tt0768239,35619,Storm,en,Drama,0,23/5 Filmproduktion GmbH,2009-02-07,103.0,0.983842,0,1270.0,6.9
tt0387151,34902,Day and Night,en,Drama,0,Sonet Film AB,2004-08-06,95.0,0.802831,0,1571.0,6.5
tt1223236,57586,African Cats,en,Documentary,0,Disneynature,2011-04-22,89.0,3.267026,0,6225.0,7.6
tt0843358,52032,My Dog Tulip,en,Animation,0,Norman Twain Productions,2009-01-01,83.0,1.733716,0,1575.0,6.9
tt1414378,62255,Tracker,en,Action,0,Eden Films,2010-05-20,102.0,7.12869,0,3785.0,6.5
tt0028566,106515,Ali Baba Goes To Town,en,Comedy,0,Twentieth Century Fox,1937-10-29,81.0,0.496835,0,520.0,6.4
tt0050156,185263,The Bachelor Party,en,Drama,0,Hill-Hecht-Lancaster Productions,1957-04-09,92.0,0.154986,0,650.0,6.7
tt1428556,44555,"A Woman, a Gun and a Noodle Shop",zh,Comedy,0,Beijing New Picture Film Co.,2009-12-11,95.0,1.352447,0,3002.0,5.6
tt1438535,54083,Film Socialisme,fr,Drama,0,Vega Film,2010-05-17,102.0,1.992959,0,2556.0,5.7
tt1416801,51209,Kill the Irishman,en,Action,0,Anchor Bay Films,2011-03-10,106.0,5.981634,0,46256.0,7.1
tt0762145,14252,Vice,en,Action,0,Arcview Entertainment,2008-01-01,99.0,0.543548,0,831.0,4.8
tt1139085,52256,1612: Chronicles of the Dark Time,ru,History,0,Central Partnership,2007-10-28,135.0,1.225282,0,2128.0,5.6
tt1497874,55934,Cold Weather,en,Mystery,0,Parts and Labor,2010-03-13,96.0,1.636778,0,2173.0,6.2
tt1596343,51497,Fast Five,en,Action,1,Universal Pictures,2011-04-20,130.0,1.420361,0,355246.0,7.3
tt1284587,87308,Shirin,fa,Drama,0,Abbas Kiarostami Productions,2008-01-20,92.0,1.780902,0,2310.0,6.7
tt0029658,80639,They Won't Forget,en,Drama,0,First National Pictures,1937-10-09,95.0,0.434492,0,1542.0,7.2
tt0025238,84099,Here Comes the Navy,en,War,0,Warner Bros.,1934-07-21,87.0,0.141963,0,837.0,6.2
tt0036363,43515,The Sky's the Limit,en,Comedy,0,RKO Radio Pictures,1943-07-13,89.0,0.176901,0,847.0,6.4
tt0023985,43594,The Emperor Jones,en,Drama,0,John Krimsky and Gifford Cochran Inc.,1933-09-29,72.0,0.309319,0,884.0,6.4
tt0080406,57082,Babylon,en,Drama,0,Diversity Music,1980-11-07,95.0,0.168154,0,1194.0,7.4
tt0040000,37041,The Woman on the Beach,en,Drama,0,RKO Radio Pictures,1947-06-02,71.0,1.422265,0,1984.0,6.4
tt0084931,88451,"Yes, Giorgio",en,Drama,0,Metro-Goldwyn-Mayer (MGM),1982-09-24,110.0,0.046658,0,647.0,3.9
tt0025272,57035,The House of Rothschild,en,Drama,0,20th Century Pictures,1934-04-07,88.0,0.844427,0,1031.0,6.6
tt0893532,19237,Kill Theory,en,Horror,0,BenderSpink,2008-05-14,82.0,4.137441,0,6855.0,5.4
tt0053752,86225,The Day They Robbed the Bank of England,en,Crime,0,Metro-Goldwyn-Mayer (MGM),1960-09-04,85.0,0.468764,0,713.0,6.6
tt0035250,28286,Reunion in France,en,Drama,0,Metro-Goldwyn-Mayer (MGM),1942-12-25,104.0,0.933628,0,1461.0,6.3
tt1561435,128990,Cooking up dreams,es,Foreign,0,Agencia española de Cooperación Internacional para el Desarrollo (AECID),2009-10-01,75.0,0.095652,0,10.0,7.7
tt0067690,46175,Daughters of Darkness,fr,Horror,0,Showking Films,1971-05-28,100.0,1.843332,0,5092.0,6.6
tt1371574,43908,Kosmos,tr,Comedy,0,Atlantik Film,2010-02-17,122.0,0.748276,0,4784.0,7.2
tt0113840,130272,"Mother Dao, the Turtlelike",nl,History,0,Nederlandse Programma Stichting (NPS),1995-04-06,90.0,0.255441,0,151.0,7.8
tt1013607,42521,Idiots and Angels,en,Animation,0,Bill Plympton Studios,2008-04-26,78.0,1.300214,0,3085.0,7.0
tt1504300,56113,The Parking Lot Movie,en,Documentary,0,Redhouse Productions,2010-08-06,71.0,0.402405,0,1874.0,7.1
tt1620604,50272,We Are What We Are,es,Horror,0,Centro de Capacitación Cinematográfica (CCC),2010-11-12,90.0,1.881046,0,4628.0,5.7
tt0065152,55836,A Gentle Woman,fr,Romance,0,Marianne Productions,1969-08-27,88.0,0.602797,0,2437.0,7.5
tt0419773,1115,Ghosts,de,Drama,0,Schramm Film Koerner & Weber,2005-09-15,85.0,0.744845,0,1359.0,6.9
tt1339161,54524,The Robber,de,Drama,0,FFF Bayern,2010-02-14,96.0,1.824255,0,4275.0,6.7
tt0794350,22449,I Just Didn't Do It,ja,Drama,0,Altamira Pictures Inc.,2007-01-20,143.0,0.705809,0,1561.0,7.6
tt0145929,46804,The Idiot Returns,cs,Comedy,0,Ceská Televize,1999-02-25,100.0,0.21384,0,977.0,7.2
tt0841922,8931,The Bastards,en,Action,0,Mantarraya Producciones,2008-05-20,90.0,0.477939,0,1293.0,6.3
tt0273326,56314,Truly Human,da,Foreign,0,Sandrew Metronome Distribution,2001-04-27,94.0,0.837297,0,919.0,6.8
tt1691323,62321,Attenberg,el,Drama,0,Haos Film,2010-09-14,95.0,2.7151,0,6324.0,6.2
tt1330205,19482,My Dear Enemy,ko,Comedy,0,Sponge,2008-09-24,123.0,1.595804,0,733.0,7.1
tt1176096,57859,Night and Day,ko,Drama,0,B.O.M. Film Productions Co.,2008-02-28,144.0,0.897443,0,1012.0,7.1
tt0296809,117406,Porto of My Childhood,en,Drama,0,Madragoa Filmes,2001-09-19,61.0,0.150687,0,458.0,7.1
tt0025791,120972,Everybody's Woman,it,Drama,0,Novella Film,1934-01-01,97.0,0.119875,0,781.0,7.3
tt1479388,73474,The High Cost of Living,en,Drama,0,Suki Films,2010-09-15,92.0,0.324047,0,2035.0,6.8
tt0283027,11376,Swimming Pool,en,Thriller,0,Senator Film Produktion,2001-10-04,89.0,10.437479,0,2763.0,4.5
tt1255953,46738,Incendies,fr,Drama,0,micro_scope,2010-09-04,130.0,8.596012,0,153387.0,8.3
tt0022689,92341,Bird of Paradise,en,Adventure,0,RKO Radio Pictures,1932-08-12,80.0,0.487087,0,1146.0,6.1
tt0049367,47310,Invitation to the Dance,en,Music,0,Metro-Goldwyn-Mayer (MGM),1956-05-22,93.0,0.550932,0,791.0,6.4
tt0807952,38944,The Leaning Tower,en,Comedy,0,Artista Filmi Oy,2006-10-20,96.0,0.401608,0,513.0,5.7
tt0082243,40041,Dead Kids,en,Horror,0,Hemdale,1981-10-16,99.0,0.705654,0,1728.0,5.7
tt1259570,62077,Neon Flesh,es,Thriller,0,Carne de Neón,2010-10-09,101.0,1.06874,0,1639.0,5.7
tt0472884,188505,Persona non grata,en,Drama,0,Istituto Luce Cinecittà,2005-04-01,110.0,0.663971,0,550.0,6.6
tt1596346,43959,Soul Surfer,en,Family,0,Enticing Entertainment,2011-04-08,106.0,11.009053,0,46221.0,7.0
tt0491152,49022,Something Borrowed,en,Comedy,0,Alcon Entertainment,2011-05-05,112.0,5.47309,0,58224.0,5.9
tt1121964,40699,"Rock, Paper, Scissors: The Way of the Tosser",en,Comedy,0,The Way of the Tosser,2007-01-01,85.0,0.305066,0,385.0,4.6
tt0933876,21841,June 9,en,Horror,0,Legion Filmworks,2008-06-09,95.0,0.545307,0,332.0,4.8
tt1478338,55721,Bridesmaids,en,Comedy,0,Universal Pictures,2011-04-28,125.0,6.810991,0,270897.0,6.8
tt0822847,38321,Priest,en,Action,0,Screen Gems,2011-05-05,87.0,8.259952,0,115884.0,5.7
tt1186371,32654,The Storm Warriors,cn,Action,1,Chengtian Entertainment,2009-12-10,150.0,2.860376,0,1647.0,5.3
tt1368443,49853,Same Same But Different,en,Drama,0,Biscuit Films,2009-08-13,107.0,0.985158,0,1909.0,6.7
tt0465407,46849,Eye of the Dolphin,en,Drama,1,Quantum Entertainment,2007-08-24,100.0,0.46335,0,932.0,5.7
tt0825248,13507,Intimate Enemies,fr,Drama,0,Les Films du Kiosque,2007-01-01,108.0,5.526637,0,3197.0,6.9
tt1321860,50780,The Beaver,en,Drama,0,Summit Entertainment,2011-02-11,91.0,5.484379,0,47624.0,6.6
tt0093349,50012,King Lear,en,Comedy,0,The Cannon Group,1987-05-17,90.0,0.707819,0,1213.0,5.6
tt0035447,58035,To the Shores of Tripoli,en,Drama,0,Twentieth Century Fox,1942-11-09,86.0,0.060829,0,740.0,6.0
tt0026121,92667,Black Fury,en,Crime,0,First National Pictures,1935-05-18,94.0,0.042219,0,747.0,6.5
tt0037849,106882,Kitty,en,Drama,0,Paramount Pictures,1945-10-16,103.0,0.986394,0,617.0,7.1
tt0055198,39410,Mothra,ja,Fantasy,0,Toho Company,1961-07-30,101.0,1.935424,0,3967.0,6.6
tt0048127,1679,Godzilla Raids Again,ja,Action,1,Toho Company,1955-04-24,82.0,2.772214,0,5924.0,5.9
tt1017464,47518,The Tortured,en,Horror,0,Twisted Pictures,2010-06-15,79.0,3.436769,0,7394.0,5.5
tt1298650,1865,Pirates of the Caribbean: On Stranger Tides,en,Adventure,1,Walt Disney Pictures,2011-05-14,136.0,27.88772,0,485415.0,6.6
tt1605783,59436,Midnight in Paris,en,Fantasy,1,Mediapro,2011-05-11,94.0,11.43256,0,391864.0,7.7
tt1827512,63831,The Kid with a Bike,fr,Drama,0,Les Films du Fleuve,2011-05-18,87.0,7.95457,0,26537.0,7.4
tt1527788,51608,The Man from Nowhere,ko,Action,0,Cinema Service,2010-08-04,119.0,9.023244,0,63752.0,7.8
tt0042275,43385,Born to Be Bad,en,Drama,0,RKO Radio Pictures,1950-09-28,94.0,9.743518,0,2023.0,6.7
tt0023074,50078,Jewel Robbery,en,Romance,0,Warner Bros.,1932-08-13,68.0,0.745458,0,1866.0,7.2
tt0478304,8967,The Tree of Life,en,Drama,0,Cottonwood Pictures,2011-05-18,139.0,11.204539,0,168975.0,6.8
tt0063410,86284,Paper Lion,en,Comedy,0,Stuart Miller Productions,1968-10-23,107.0,0.98558,0,948.0,6.3
tt0045492,63858,All I Desire,en,Drama,0,Universal International Pictures (UI),1953-06-25,79.0,1.338054,0,1759.0,7.1
tt0045932,41611,Jeopardy,en,Drama,0,Metro-Goldwyn-Mayer (MGM),1953-03-30,69.0,0.791565,0,1807.0,6.8
tt0859644,15911,The Village Barbershop,en,Comedy,0,Hot Shave,2008-01-01,99.0,0.657751,0,547.0,6.9
tt1411697,45243,The Hangover Part II,en,Comedy,1,Warner Bros.,2011-05-25,102.0,21.893532,0,466905.0,6.5
tt1528313,52077,Nothing to Declare,fr,Comedy,0,Pathé,2010-12-15,108.0,8.371842,0,13459.0,6.4
tt0036208,32120,No Time For Love,en,Romance,0,Paramount Pictures,1943-11-10,83.0,0.626391,0,757.0,6.9
tt0022386,85504,The Sin of Madelon Claudet,en,Drama,0,Metro-Goldwyn-Mayer (MGM),1931-10-23,75.0,0.398635,0,813.0,6.6
tt0035431,110628,This Above All,en,Drama,0,Twentieth Century Fox,1942-05-12,110.0,0.677081,0,1074.0,6.8
tt1386926,56271,Double Take,en,Documentary,0,Zap-O-Matik,2009-02-10,80.0,0.194308,0,617.0,6.2
tt1697920,70264,Fly Away,en,Drama,0,Cricket Films,2011-07-17,85.0,0.151612,0,326.0,6.3
tt1361843,22882,Van Diemen's Land,en,Drama,0,Noise & Light,2009-09-24,104.0,2.11211,0,3112.0,6.0
tt1327827,121662,One Hundred Mornings,en,Drama,0,Blinder Films,2009-07-11,85.0,0.372911,0,466.0,5.9
tt1415290,56807,Son of Babylon,ar,Drama,0,ART-Sunnyland Film,2009-05-01,100.0,0.308648,0,1314.0,7.3
tt0918575,60306,Victim,en,Drama,0,Pierce/Williams Entertainment,2010-11-17,74.0,0.840678,0,4177.0,6.0
tt1176724,21469,Across the Hall,en,Thriller,0,Milk & Media,2009-08-27,93.0,3.791141,0,4177.0,6.0
tt1668078,359002,Daayen Ya Baayen,en,Family,0,Alliance Media & Entertainment,2010-10-29,115.0,0.041625,0,145.0,6.2
tt1124377,5937,John Rabe,en,Drama,0,Odeon Fiction,2009-04-02,134.0,9.154152,0,6118.0,7.2
tt1326954,38931,Oh My God,en,Comedy,0,Rodger Pictures,2009-11-13,93.0,1.566266,0,440.0,6.0
tt0063172,3107,Destroy All Monsters,ja,Action,1,Toho Company,1968-08-01,89.0,3.74447,0,5589.0,6.5
tt1562450,131880,Stonewall Uprising,en,Documentary,0,PBS American Experience,2010-06-16,80.0,0.640779,0,519.0,7.2
tt1238721,145154,Ballou,en,Biography,0,Garden Thieves Pictures,2008-09-11,90.0,0.006986,0,34.0,8.4
tt0024989,43692,The Clairvoyant,en,Drama,0,Gaumont British Picture Corporation,1934-01-01,81.0,0.349145,0,988.0,6.6
tt1695994,42889,The Virginity Hit,en,Comedy,0,Artists First,2010-09-10,120.0,2.235068,0,3761.0,4.6
tt0071889,252059,Through and Through,pl,Crime,0,"Zespól Filmowy ""Silesia""",1973-05-11,70.0,0.003013,0,201.0,6.8
tt1440266,57276,Pina,de,Documentary,0,Neue Road Movies,2011-02-24,106.0,12.452985,0,14623.0,7.7
tt0082352,79649,Eyes of a Stranger,en,Horror,0,Georgetown Productions Inc.,1981-02-11,84.0,0.717502,0,2235.0,6.0
tt0045002,87349,Outcast of the Islands,en,Drama,0,London Film Productions,1951-11-15,102.0,0.803371,0,937.0,6.9
tt0085878,47489,The Moon in the Gutter,en,Drama,0,Gaumont,1983-05-12,126.0,1.0988,0,1266.0,6.1
tt1202579,29382,Under Our Skin,en,Documentary,0,Open Eye Pictures,2008-07-12,104.0,0.241689,0,960.0,7.9
tt0475224,17367,Belle Toujours,fr,Music,0,Filbox Produções,2006-09-08,70.0,0.673026,0,1001.0,6.4
tt1265990,49950,The Roommate,en,Thriller,0,Screen Gems,2011-02-04,91.0,8.453293,0,36819.0,4.8
tt0073470,11226,Strip Nude for Your Killer,it,Horror,0,FRAL Cinematografica,1975-08-24,98.0,2.540103,0,2228.0,5.7
tt0029314,84237,Humanity and Paper Balloons,ja,Drama,0,Sony PCL,1937-08-25,86.0,0.284625,0,1854.0,7.7
tt0254325,52049,Comedy of Innocence,en,Drama,0,Canal+,2000-09-01,100.0,0.571607,0,853.0,6.6
tt0040444,25672,Hollow Triumph,en,Thriller,0,Bryan Foy Productions,1948-06-18,83.0,0.798956,0,2364.0,6.8
tt0150980,42506,The Housemaid,ko,Crime,0,Hanguk Munye Yeonghwa,1960-11-03,111.0,1.817185,0,3589.0,7.3
tt0067961,80560,Wanda,en,Drama,0,Foundation for Filmakers,1970-09-01,102.0,0.337334,0,3531.0,7.1
tt1282153,53413,The Strange Case of Angelica,pt,Drama,0,Les Films de l'Après-Midi,2010-12-29,97.0,0.70052,0,1802.0,6.3
tt0970935,23516,Frownland,en,Comedy,0,Frownland,2007-03-09,106.0,0.039692,0,482.0,6.4
tt1354564,43616,The King of Escape,fr,Adventure,0,Les Films du Worso,2009-07-15,97.0,0.917276,0,624.0,6.1
tt0024800,122709,Zoo in Budapest,en,Drama,0,Fox Film Corporation,1933-04-28,94.0,0.216209,0,429.0,6.7
tt0328990,78789,Tomorrow We Move,fr,Comedy,0,Gemini Films,2004-03-03,110.0,0.270612,0,407.0,6.0
tt0398013,58529,Dealer,hu,Drama,0,FilmTeam,2004-02-11,136.0,0.457814,0,956.0,7.0
tt0339553,104505,No Rest for the Brave,fr,Drama,0,Les Films à Paulo,2003-11-12,107.0,0.212178,0,334.0,6.0
tt0076871,83230,Trails,pt,Drama,0,Instituto Português de Cinema (IPC),1978-05-19,120.0,0.040663,0,187.0,7.2
tt0818108,3962,Bis zum Ellenbogen,de,Comedy,0,Element e Filmproduktion,2007-11-01,90.0,0.672189,0,548.0,6.4
tt1361825,142712,8:28 AM,de,Romance,0,Jumping Horse Film,2010-09-17,91.0,0.430238,0,93.0,6.0
tt0119844,55700,Ossos,pt,Drama,1,Madragoa Filmes,1997-01-01,94.0,0.639743,0,1453.0,6.9
tt0935086,80799,All Is Forgiven,fr,Drama,0,Les Films Pelléas,2007-09-26,105.0,0.259367,0,659.0,6.6
tt0476999,10420,The Mistress,de,Drama,0,Dschoint Ventschr Filmproduktion AG,2006-08-07,81.0,1.028906,0,887.0,6.7
tt1529572,44945,Trust,en,Crime,0,Millennium Films,2010-09-10,104.0,7.778097,0,41365.0,6.9
tt0454224,15543,Penny Dreadful,en,Horror,0,Brandes Films International,2006-11-10,92.0,2.575856,0,6187.0,4.9
tt0024381,85670,Night Flight,en,Drama,0,Metro-Goldwyn-Mayer (MGM),1933-10-06,84.0,0.409615,0,799.0,6.2
tt0041399,113653,Prison,sv,Drama,0,Terrafilm,1949-03-19,80.0,0.605028,0,1719.0,6.8
tt0048272,97211,Dreams,sv,Drama,0,Sandrews,1955-08-22,87.0,0.84719,0,2695.0,7.1
tt1274645,83345,The Mosquito Net,en,Drama,0,Eddie Saeta S.A.,2010-11-04,95.0,1.093239,0,527.0,6.1
tt1606789,57059,Loft,nl,Thriller,0,Millstreet Films,2010-12-16,110.0,2.224816,0,5561.0,6.8
tt1646926,51170,Open Season 3,en,Animation,1,Reel FX Creative Studios,2010-01-25,75.0,10.567325,0,10336.0,5.1
tt0847825,60164,The Speed of Thought,en,Action,0,El Camino Films,2011-04-29,94.0,2.031708,0,1650.0,4.8
tt1433528,41504,Henri Georges Clouzot's Inferno,fr,Documentary,0,Lobster Films,2009-10-01,102.0,0.766398,0,1607.0,7.5
tt1139282,38850,Stolen,en,Crime,0,2 Bridges Productions,2009-10-10,97.0,2.300459,0,5403.0,6.1
tt1014774,37206,A Shine of Rainbows,en,Drama,0,Sepia Films,2009-10-01,101.0,6.760491,0,2183.0,7.1
tt1278480,83587,Zombie Girl: The Movie,en,Horror,0,Bob B. Bob Productions,2009-08-09,89.0,0.341733,0,420.0,6.8
tt0192701,76171,Turbulence 2: Fear of Flying,en,Thriller,1,Trimark Pictures,1999-12-27,101.0,3.990811,0,2059.0,4.2
tt0030755,140995,The Sisters,en,Drama,0,Warner Bros.,1938-10-14,99.0,0.646946,0,1704.0,6.9
tt1379222,42571,The Double Hour,it,Crime,0,Indigo Film,2009-10-09,95.0,2.382068,0,3765.0,6.7
